Path,Emotions
RAVDESS/Actor_15/03-01-03-01-02-02-15.wav,happy
RAVDESS/Actor_15/03-01-03-02-01-02-15.wav,happy
RAVDESS/Actor_23/03-01-07-02-01-01-23.wav,disgust
RAVDESS/Actor_23/03-01-04-02-01-02-23.wav,sad
RAVDESS/Actor_23/03-01-04-01-02-02-23.wav,sad
RAVDESS/Actor_23/03-01-07-01-02-01-23.wav,disgust
RAVDESS/Actor_23/03-01-05-02-02-01-23.wav,angry
RAVDESS/Actor_23/03-01-06-02-02-02-23.wav,fear
RAVDESS/Actor_23/03-01-06-01-01-02-23.wav,fear
RAVDESS/Actor_23/03-01-05-01-01-01-23.wav,angry
RAVDESS/Actor_23/03-01-08-01-02-01-23.wav,surprise
RAVDESS/Actor_23/03-01-08-02-01-01-23.wav,surprise
RAVDESS/Actor_23/03-01-02-01-01-01-23.wav,calm
RAVDESS/Actor_23/03-01-01-01-01-02-23.wav,neutral
RAVDESS/Actor_23/03-01-02-02-02-01-23.wav,calm
RAVDESS/Actor_23/03-01-03-01-02-02-23.wav,happy
RAVDESS/Actor_23/03-01-03-02-01-02-23.wav,happy
RAVDESS/Actor_23/03-01-01-01-02-01-23.wav,neutral
RAVDESS/Actor_23/03-01-02-01-02-02-23.wav,calm
RAVDESS/Actor_23/03-01-02-02-01-02-23.wav,calm
RAVDESS/Actor_23/03-01-03-01-01-01-23.wav,happy
RAVDESS/Actor_23/03-01-03-02-02-01-23.wav,happy
RAVDESS/Actor_23/03-01-04-02-02-01-23.wav,sad
RAVDESS/Actor_23/03-01-07-02-02-02-23.wav,disgust
RAVDESS/Actor_23/03-01-07-01-01-02-23.wav,disgust
RAVDESS/Actor_23/03-01-04-01-01-01-23.wav,sad
RAVDESS/Actor_23/03-01-06-02-01-01-23.wav,fear
RAVDESS/Actor_23/03-01-05-02-01-02-23.wav,angry
RAVDESS/Actor_23/03-01-05-01-02-02-23.wav,angry
RAVDESS/Actor_23/03-01-06-01-02-01-23.wav,fear
RAVDESS/Actor_23/03-01-08-01-01-02-23.wav,surprise
RAVDESS/Actor_23/03-01-08-02-02-02-23.wav,surprise
RAVDESS/Actor_23/03-01-03-02-01-01-23.wav,happy
RAVDESS/Actor_23/03-01-03-01-02-01-23.wav,happy
RAVDESS/Actor_23/03-01-02-02-02-02-23.wav,calm
RAVDESS/Actor_23/03-01-01-01-01-01-23.wav,neutral
RAVDESS/Actor_23/03-01-02-01-01-02-23.wav,calm
RAVDESS/Actor_23/03-01-05-01-01-02-23.wav,angry
RAVDESS/Actor_23/03-01-06-01-01-01-23.wav,fear
RAVDESS/Actor_23/03-01-06-02-02-01-23.wav,fear
RAVDESS/Actor_23/03-01-05-02-02-02-23.wav,angry
RAVDESS/Actor_23/03-01-07-01-02-02-23.wav,disgust
RAVDESS/Actor_23/03-01-04-01-02-01-23.wav,sad
RAVDESS/Actor_23/03-01-04-02-01-01-23.wav,sad
RAVDESS/Actor_23/03-01-07-02-01-02-23.wav,disgust
RAVDESS/Actor_23/03-01-08-02-01-02-23.wav,surprise
RAVDESS/Actor_23/03-01-08-01-02-02-23.wav,surprise
RAVDESS/Actor_23/03-01-06-01-02-02-23.wav,fear
RAVDESS/Actor_23/03-01-05-01-02-01-23.wav,angry
RAVDESS/Actor_23/03-01-05-02-01-01-23.wav,angry
RAVDESS/Actor_23/03-01-06-02-01-02-23.wav,fear
RAVDESS/Actor_23/03-01-04-01-01-02-23.wav,sad
RAVDESS/Actor_23/03-01-07-01-01-01-23.wav,disgust
RAVDESS/Actor_23/03-01-07-02-02-01-23.wav,disgust
RAVDESS/Actor_23/03-01-04-02-02-02-23.wav,sad
RAVDESS/Actor_23/03-01-08-02-02-01-23.wav,surprise
RAVDESS/Actor_23/03-01-08-01-01-01-23.wav,surprise
RAVDESS/Actor_23/03-01-03-02-02-02-23.wav,happy
RAVDESS/Actor_23/03-01-03-01-01-02-23.wav,happy
RAVDESS/Actor_23/03-01-02-02-01-01-23.wav,calm
RAVDESS/Actor_23/03-01-02-01-02-01-23.wav,calm
RAVDESS/Actor_23/03-01-01-01-02-02-23.wav,neutral
RAVDESS/Actor_24/03-01-03-02-01-02-24.wav,happy
RAVDESS/Actor_24/03-01-03-01-02-02-24.wav,happy
RAVDESS/Actor_24/03-01-02-02-02-01-24.wav,calm
RAVDESS/Actor_24/03-01-02-01-01-01-24.wav,calm
RAVDESS/Actor_24/03-01-01-01-01-02-24.wav,neutral
RAVDESS/Actor_24/03-01-06-01-01-02-24.wav,fear
RAVDESS/Actor_24/03-01-05-01-01-01-24.wav,angry
RAVDESS/Actor_24/03-01-05-02-02-01-24.wav,angry
RAVDESS/Actor_24/03-01-06-02-02-02-24.wav,fear
RAVDESS/Actor_24/03-01-04-01-02-02-24.wav,sad
RAVDESS/Actor_24/03-01-07-01-02-01-24.wav,disgust
RAVDESS/Actor_24/03-01-07-02-01-01-24.wav,disgust
RAVDESS/Actor_24/03-01-04-02-01-02-24.wav,sad
RAVDESS/Actor_24/03-01-08-02-01-01-24.wav,surprise
RAVDESS/Actor_24/03-01-08-01-02-01-24.wav,surprise
RAVDESS/Actor_24/03-01-05-01-02-02-24.wav,angry
RAVDESS/Actor_24/03-01-06-01-02-01-24.wav,fear
RAVDESS/Actor_24/03-01-06-02-01-01-24.wav,fear
RAVDESS/Actor_24/03-01-05-02-01-02-24.wav,angry
RAVDESS/Actor_24/03-01-07-01-01-02-24.wav,disgust
RAVDESS/Actor_24/03-01-04-01-01-01-24.wav,sad
RAVDESS/Actor_24/03-01-04-02-02-01-24.wav,sad
RAVDESS/Actor_24/03-01-07-02-02-02-24.wav,disgust
RAVDESS/Actor_24/03-01-08-02-02-02-24.wav,surprise
RAVDESS/Actor_24/03-01-08-01-01-02-24.wav,surprise
RAVDESS/Actor_24/03-01-03-02-02-01-24.wav,happy
RAVDESS/Actor_24/03-01-03-01-01-01-24.wav,happy
RAVDESS/Actor_24/03-01-02-02-01-02-24.wav,calm
RAVDESS/Actor_24/03-01-01-01-02-01-24.wav,neutral
RAVDESS/Actor_24/03-01-02-01-02-02-24.wav,calm
RAVDESS/Actor_24/03-01-04-02-01-01-24.wav,sad
RAVDESS/Actor_24/03-01-07-02-01-02-24.wav,disgust
RAVDESS/Actor_24/03-01-07-01-02-02-24.wav,disgust
RAVDESS/Actor_24/03-01-04-01-02-01-24.wav,sad
RAVDESS/Actor_24/03-01-06-02-02-01-24.wav,fear
RAVDESS/Actor_24/03-01-05-02-02-02-24.wav,angry
RAVDESS/Actor_24/03-01-05-01-01-02-24.wav,angry
RAVDESS/Actor_24/03-01-06-01-01-01-24.wav,fear
RAVDESS/Actor_24/03-01-08-01-02-02-24.wav,surprise
RAVDESS/Actor_24/03-01-08-02-01-02-24.wav,surprise
RAVDESS/Actor_24/03-01-01-01-01-01-24.wav,neutral
RAVDESS/Actor_24/03-01-02-01-01-02-24.wav,calm
RAVDESS/Actor_24/03-01-02-02-02-02-24.wav,calm
RAVDESS/Actor_24/03-01-03-01-02-01-24.wav,happy
RAVDESS/Actor_24/03-01-03-02-01-01-24.wav,happy
RAVDESS/Actor_24/03-01-02-01-02-01-24.wav,calm
RAVDESS/Actor_24/03-01-01-01-02-02-24.wav,neutral
RAVDESS/Actor_24/03-01-02-02-01-01-24.wav,calm
RAVDESS/Actor_24/03-01-03-01-01-02-24.wav,happy
RAVDESS/Actor_24/03-01-03-02-02-02-24.wav,happy
RAVDESS/Actor_24/03-01-07-02-02-01-24.wav,disgust
RAVDESS/Actor_24/03-01-04-02-02-02-24.wav,sad
RAVDESS/Actor_24/03-01-04-01-01-02-24.wav,sad
RAVDESS/Actor_24/03-01-07-01-01-01-24.wav,disgust
RAVDESS/Actor_24/03-01-05-02-01-01-24.wav,angry
RAVDESS/Actor_24/03-01-06-02-01-02-24.wav,fear
RAVDESS/Actor_24/03-01-06-01-02-02-24.wav,fear
RAVDESS/Actor_24/03-01-05-01-02-01-24.wav,angry
RAVDESS/Actor_24/03-01-08-01-01-01-24.wav,surprise
RAVDESS/Actor_24/03-01-08-02-02-01-24.wav,surprise
RAVDESS/Actor_22/03-01-05-01-01-01-22.wav,angry
RAVDESS/Actor_22/03-01-06-01-01-02-22.wav,fear
RAVDESS/Actor_22/03-01-06-02-02-02-22.wav,fear
RAVDESS/Actor_22/03-01-05-02-02-01-22.wav,angry
RAVDESS/Actor_22/03-01-07-01-02-01-22.wav,disgust
RAVDESS/Actor_22/03-01-04-01-02-02-22.wav,sad
RAVDESS/Actor_22/03-01-04-02-01-02-22.wav,sad
RAVDESS/Actor_22/03-01-07-02-01-01-22.wav,disgust
RAVDESS/Actor_22/03-01-08-02-01-01-22.wav,surprise
RAVDESS/Actor_22/03-01-08-01-02-01-22.wav,surprise
RAVDESS/Actor_22/03-01-03-02-01-02-22.wav,happy
RAVDESS/Actor_22/03-01-03-01-02-02-22.wav,happy
RAVDESS/Actor_22/03-01-02-02-02-01-22.wav,calm
RAVDESS/Actor_22/03-01-01-01-01-02-22.wav,neutral
RAVDESS/Actor_22/03-01-02-01-01-01-22.wav,calm
RAVDESS/Actor_22/03-01-03-02-02-01-22.wav,happy
RAVDESS/Actor_22/03-01-03-01-01-01-22.wav,happy
RAVDESS/Actor_22/03-01-02-02-01-02-22.wav,calm
RAVDESS/Actor_22/03-01-02-01-02-02-22.wav,calm
RAVDESS/Actor_22/03-01-01-01-02-01-22.wav,neutral
RAVDESS/Actor_22/03-01-06-01-02-01-22.wav,fear
RAVDESS/Actor_22/03-01-05-01-02-02-22.wav,angry
RAVDESS/Actor_22/03-01-05-02-01-02-22.wav,angry
RAVDESS/Actor_22/03-01-06-02-01-01-22.wav,fear
RAVDESS/Actor_22/03-01-04-01-01-01-22.wav,sad
RAVDESS/Actor_22/03-01-07-01-01-02-22.wav,disgust
RAVDESS/Actor_22/03-01-07-02-02-02-22.wav,disgust
RAVDESS/Actor_22/03-01-04-02-02-01-22.wav,sad
RAVDESS/Actor_22/03-01-08-02-02-02-22.wav,surprise
RAVDESS/Actor_22/03-01-08-01-01-02-22.wav,surprise
RAVDESS/Actor_22/03-01-02-01-01-02-22.wav,calm
RAVDESS/Actor_22/03-01-01-01-01-01-22.wav,neutral
RAVDESS/Actor_22/03-01-02-02-02-02-22.wav,calm
RAVDESS/Actor_22/03-01-03-01-02-01-22.wav,happy
RAVDESS/Actor_22/03-01-03-02-01-01-22.wav,happy
RAVDESS/Actor_22/03-01-07-02-01-02-22.wav,disgust
RAVDESS/Actor_22/03-01-04-02-01-01-22.wav,sad
RAVDESS/Actor_22/03-01-04-01-02-01-22.wav,sad
RAVDESS/Actor_22/03-01-07-01-02-02-22.wav,disgust
RAVDESS/Actor_22/03-01-05-02-02-02-22.wav,angry
RAVDESS/Actor_22/03-01-06-02-02-01-22.wav,fear
RAVDESS/Actor_22/03-01-06-01-01-01-22.wav,fear
RAVDESS/Actor_22/03-01-05-01-01-02-22.wav,angry
RAVDESS/Actor_22/03-01-08-01-02-02-22.wav,surprise
RAVDESS/Actor_22/03-01-08-02-01-02-22.wav,surprise
RAVDESS/Actor_22/03-01-04-02-02-02-22.wav,sad
RAVDESS/Actor_22/03-01-07-02-02-01-22.wav,disgust
RAVDESS/Actor_22/03-01-07-01-01-01-22.wav,disgust
RAVDESS/Actor_22/03-01-04-01-01-02-22.wav,sad
RAVDESS/Actor_22/03-01-06-02-01-02-22.wav,fear
RAVDESS/Actor_22/03-01-05-02-01-01-22.wav,angry
RAVDESS/Actor_22/03-01-05-01-02-01-22.wav,angry
RAVDESS/Actor_22/03-01-06-01-02-02-22.wav,fear
RAVDESS/Actor_22/03-01-08-01-01-01-22.wav,surprise
RAVDESS/Actor_22/03-01-08-02-02-01-22.wav,surprise
RAVDESS/Actor_22/03-01-01-01-02-02-22.wav,neutral
RAVDESS/Actor_22/03-01-02-01-02-01-22.wav,calm
RAVDESS/Actor_22/03-01-02-02-01-01-22.wav,calm
RAVDESS/Actor_22/03-01-03-01-01-02-22.wav,happy
RAVDESS/Actor_22/03-01-03-02-02-02-22.wav,happy
RAVDESS/Actor_14/03-01-08-01-01-01-14.wav,surprise
RAVDESS/Actor_14/03-01-08-02-02-01-14.wav,surprise
RAVDESS/Actor_14/03-01-04-02-02-02-14.wav,sad
RAVDESS/Actor_14/03-01-07-02-02-01-14.wav,disgust
RAVDESS/Actor_14/03-01-07-01-01-01-14.wav,disgust
RAVDESS/Actor_14/03-01-04-01-01-02-14.wav,sad
RAVDESS/Actor_14/03-01-06-02-01-02-14.wav,fear
RAVDESS/Actor_14/03-01-05-02-01-01-14.wav,angry
RAVDESS/Actor_14/03-01-05-01-02-01-14.wav,angry
RAVDESS/Actor_14/03-01-06-01-02-02-14.wav,fear
RAVDESS/Actor_14/03-01-01-01-02-02-14.wav,neutral
RAVDESS/Actor_14/03-01-02-01-02-01-14.wav,calm
RAVDESS/Actor_14/03-01-02-02-01-01-14.wav,calm
RAVDESS/Actor_14/03-01-03-01-01-02-14.wav,happy
RAVDESS/Actor_14/03-01-03-02-02-02-14.wav,happy
RAVDESS/Actor_14/03-01-02-01-01-02-14.wav,calm
RAVDESS/Actor_14/03-01-01-01-01-01-14.wav,neutral
RAVDESS/Actor_14/03-01-02-02-02-02-14.wav,calm
RAVDESS/Actor_14/03-01-03-01-02-01-14.wav,happy
RAVDESS/Actor_14/03-01-03-02-01-01-14.wav,happy
RAVDESS/Actor_14/03-01-08-01-02-02-14.wav,surprise
RAVDESS/Actor_14/03-01-08-02-01-02-14.wav,surprise
RAVDESS/Actor_14/03-01-07-02-01-02-14.wav,disgust
RAVDESS/Actor_14/03-01-04-02-01-01-14.wav,sad
RAVDESS/Actor_14/03-01-04-01-02-01-14.wav,sad
RAVDESS/Actor_14/03-01-07-01-02-02-14.wav,disgust
RAVDESS/Actor_14/03-01-05-02-02-02-14.wav,angry
RAVDESS/Actor_14/03-01-06-02-02-01-14.wav,fear
RAVDESS/Actor_14/03-01-06-01-01-01-14.wav,fear
RAVDESS/Actor_14/03-01-05-01-01-02-14.wav,angry
RAVDESS/Actor_14/03-01-03-02-02-01-14.wav,happy
RAVDESS/Actor_14/03-01-03-01-01-01-14.wav,happy
RAVDESS/Actor_14/03-01-02-02-01-02-14.wav,calm
RAVDESS/Actor_14/03-01-02-01-02-02-14.wav,calm
RAVDESS/Actor_14/03-01-01-01-02-01-14.wav,neutral
RAVDESS/Actor_14/03-01-08-02-02-02-14.wav,surprise
RAVDESS/Actor_14/03-01-08-01-01-02-14.wav,surprise
RAVDESS/Actor_14/03-01-06-01-02-01-14.wav,fear
RAVDESS/Actor_14/03-01-05-01-02-02-14.wav,angry
RAVDESS/Actor_14/03-01-05-02-01-02-14.wav,angry
RAVDESS/Actor_14/03-01-06-02-01-01-14.wav,fear
RAVDESS/Actor_14/03-01-04-01-01-01-14.wav,sad
RAVDESS/Actor_14/03-01-07-01-01-02-14.wav,disgust
RAVDESS/Actor_14/03-01-07-02-02-02-14.wav,disgust
RAVDESS/Actor_14/03-01-04-02-02-01-14.wav,sad
RAVDESS/Actor_14/03-01-08-02-01-01-14.wav,surprise
RAVDESS/Actor_14/03-01-08-01-02-01-14.wav,surprise
RAVDESS/Actor_14/03-01-05-01-01-01-14.wav,angry
RAVDESS/Actor_14/03-01-06-01-01-02-14.wav,fear
RAVDESS/Actor_14/03-01-06-02-02-02-14.wav,fear
RAVDESS/Actor_14/03-01-05-02-02-01-14.wav,angry
RAVDESS/Actor_14/03-01-07-01-02-01-14.wav,disgust
RAVDESS/Actor_14/03-01-04-01-02-02-14.wav,sad
RAVDESS/Actor_14/03-01-04-02-01-02-14.wav,sad
RAVDESS/Actor_14/03-01-07-02-01-01-14.wav,disgust
RAVDESS/Actor_14/03-01-03-02-01-02-14.wav,happy
RAVDESS/Actor_14/03-01-03-01-02-02-14.wav,happy
RAVDESS/Actor_14/03-01-02-02-02-01-14.wav,calm
RAVDESS/Actor_14/03-01-01-01-01-02-14.wav,neutral
RAVDESS/Actor_14/03-01-02-01-01-01-14.wav,calm
RAVDESS/Actor_13/03-01-03-02-02-02-13.wav,happy
RAVDESS/Actor_13/03-01-03-01-01-02-13.wav,happy
RAVDESS/Actor_13/03-01-02-02-01-01-13.wav,calm
RAVDESS/Actor_13/03-01-01-01-02-02-13.wav,neutral
RAVDESS/Actor_13/03-01-02-01-02-01-13.wav,calm
RAVDESS/Actor_13/03-01-08-02-02-01-13.wav,surprise
RAVDESS/Actor_13/03-01-08-01-01-01-13.wav,surprise
RAVDESS/Actor_13/03-01-05-01-02-01-13.wav,angry
RAVDESS/Actor_13/03-01-06-01-02-02-13.wav,fear
RAVDESS/Actor_13/03-01-06-02-01-02-13.wav,fear
RAVDESS/Actor_13/03-01-05-02-01-01-13.wav,angry
RAVDESS/Actor_13/03-01-07-01-01-01-13.wav,disgust
RAVDESS/Actor_13/03-01-04-01-01-02-13.wav,sad
RAVDESS/Actor_13/03-01-04-02-02-02-13.wav,sad
RAVDESS/Actor_13/03-01-07-02-02-01-13.wav,disgust
RAVDESS/Actor_13/03-01-08-02-01-02-13.wav,surprise
RAVDESS/Actor_13/03-01-08-01-02-02-13.wav,surprise
RAVDESS/Actor_13/03-01-06-01-01-01-13.wav,fear
RAVDESS/Actor_13/03-01-05-01-01-02-13.wav,angry
RAVDESS/Actor_13/03-01-05-02-02-02-13.wav,angry
RAVDESS/Actor_13/03-01-06-02-02-01-13.wav,fear
RAVDESS/Actor_13/03-01-04-01-02-01-13.wav,sad
RAVDESS/Actor_13/03-01-07-01-02-02-13.wav,disgust
RAVDESS/Actor_13/03-01-07-02-01-02-13.wav,disgust
RAVDESS/Actor_13/03-01-04-02-01-01-13.wav,sad
RAVDESS/Actor_13/03-01-03-02-01-01-13.wav,happy
RAVDESS/Actor_13/03-01-03-01-02-01-13.wav,happy
RAVDESS/Actor_13/03-01-02-02-02-02-13.wav,calm
RAVDESS/Actor_13/03-01-02-01-01-02-13.wav,calm
RAVDESS/Actor_13/03-01-01-01-01-01-13.wav,neutral
RAVDESS/Actor_13/03-01-08-01-01-02-13.wav,surprise
RAVDESS/Actor_13/03-01-08-02-02-02-13.wav,surprise
RAVDESS/Actor_13/03-01-07-02-02-02-13.wav,disgust
RAVDESS/Actor_13/03-01-04-02-02-01-13.wav,sad
RAVDESS/Actor_13/03-01-04-01-01-01-13.wav,sad
RAVDESS/Actor_13/03-01-07-01-01-02-13.wav,disgust
RAVDESS/Actor_13/03-01-05-02-01-02-13.wav,angry
RAVDESS/Actor_13/03-01-06-02-01-01-13.wav,fear
RAVDESS/Actor_13/03-01-06-01-02-01-13.wav,fear
RAVDESS/Actor_13/03-01-05-01-02-02-13.wav,angry
RAVDESS/Actor_13/03-01-02-01-02-02-13.wav,calm
RAVDESS/Actor_13/03-01-01-01-02-01-13.wav,neutral
RAVDESS/Actor_13/03-01-02-02-01-02-13.wav,calm
RAVDESS/Actor_13/03-01-03-01-01-01-13.wav,happy
RAVDESS/Actor_13/03-01-03-02-02-01-13.wav,happy
RAVDESS/Actor_13/03-01-01-01-01-02-13.wav,neutral
RAVDESS/Actor_13/03-01-02-01-01-01-13.wav,calm
RAVDESS/Actor_13/03-01-02-02-02-01-13.wav,calm
RAVDESS/Actor_13/03-01-03-01-02-02-13.wav,happy
RAVDESS/Actor_13/03-01-03-02-01-02-13.wav,happy
RAVDESS/Actor_13/03-01-08-01-02-01-13.wav,surprise
RAVDESS/Actor_13/03-01-08-02-01-01-13.wav,surprise
RAVDESS/Actor_13/03-01-04-02-01-02-13.wav,sad
RAVDESS/Actor_13/03-01-07-02-01-01-13.wav,disgust
RAVDESS/Actor_13/03-01-07-01-02-01-13.wav,disgust
RAVDESS/Actor_13/03-01-04-01-02-02-13.wav,sad
RAVDESS/Actor_13/03-01-06-02-02-02-13.wav,fear
RAVDESS/Actor_13/03-01-05-02-02-01-13.wav,angry
RAVDESS/Actor_13/03-01-05-01-01-01-13.wav,angry
RAVDESS/Actor_13/03-01-06-01-01-02-13.wav,fear
RAVDESS/Actor_09/03-01-08-02-01-01-09.wav,surprise
RAVDESS/Actor_09/03-01-08-01-02-01-09.wav,surprise
RAVDESS/Actor_09/03-01-05-01-01-01-09.wav,angry
RAVDESS/Actor_09/03-01-06-01-01-02-09.wav,fear
RAVDESS/Actor_09/03-01-06-02-02-02-09.wav,fear
RAVDESS/Actor_09/03-01-05-02-02-01-09.wav,angry
RAVDESS/Actor_09/03-01-07-01-02-01-09.wav,disgust
RAVDESS/Actor_09/03-01-04-01-02-02-09.wav,sad
RAVDESS/Actor_09/03-01-04-02-01-02-09.wav,sad
RAVDESS/Actor_09/03-01-07-02-01-01-09.wav,disgust
RAVDESS/Actor_09/03-01-03-02-01-02-09.wav,happy
RAVDESS/Actor_09/03-01-03-01-02-02-09.wav,happy
RAVDESS/Actor_09/03-01-02-02-02-01-09.wav,calm
RAVDESS/Actor_09/03-01-01-01-01-02-09.wav,neutral
RAVDESS/Actor_09/03-01-02-01-01-01-09.wav,calm
RAVDESS/Actor_09/03-01-03-02-02-01-09.wav,happy
RAVDESS/Actor_09/03-01-03-01-01-01-09.wav,happy
RAVDESS/Actor_09/03-01-02-02-01-02-09.wav,calm
RAVDESS/Actor_09/03-01-02-01-02-02-09.wav,calm
RAVDESS/Actor_09/03-01-01-01-02-01-09.wav,neutral
RAVDESS/Actor_09/03-01-08-02-02-02-09.wav,surprise
RAVDESS/Actor_09/03-01-08-01-01-02-09.wav,surprise
RAVDESS/Actor_09/03-01-06-01-02-01-09.wav,fear
RAVDESS/Actor_09/03-01-05-01-02-02-09.wav,angry
RAVDESS/Actor_09/03-01-05-02-01-02-09.wav,angry
RAVDESS/Actor_09/03-01-06-02-01-01-09.wav,fear
RAVDESS/Actor_09/03-01-04-01-01-01-09.wav,sad
RAVDESS/Actor_09/03-01-07-01-01-02-09.wav,disgust
RAVDESS/Actor_09/03-01-07-02-02-02-09.wav,disgust
RAVDESS/Actor_09/03-01-04-02-02-01-09.wav,sad
RAVDESS/Actor_09/03-01-02-01-01-02-09.wav,calm
RAVDESS/Actor_09/03-01-01-01-01-01-09.wav,neutral
RAVDESS/Actor_09/03-01-02-02-02-02-09.wav,calm
RAVDESS/Actor_09/03-01-03-01-02-01-09.wav,happy
RAVDESS/Actor_09/03-01-03-02-01-01-09.wav,happy
RAVDESS/Actor_09/03-01-08-01-02-02-09.wav,surprise
RAVDESS/Actor_09/03-01-08-02-01-02-09.wav,surprise
RAVDESS/Actor_09/03-01-07-02-01-02-09.wav,disgust
RAVDESS/Actor_09/03-01-04-02-01-01-09.wav,sad
RAVDESS/Actor_09/03-01-04-01-02-01-09.wav,sad
RAVDESS/Actor_09/03-01-07-01-02-02-09.wav,disgust
RAVDESS/Actor_09/03-01-05-02-02-02-09.wav,angry
RAVDESS/Actor_09/03-01-06-02-02-01-09.wav,fear
RAVDESS/Actor_09/03-01-06-01-01-01-09.wav,fear
RAVDESS/Actor_09/03-01-05-01-01-02-09.wav,angry
RAVDESS/Actor_09/03-01-08-01-01-01-09.wav,surprise
RAVDESS/Actor_09/03-01-08-02-02-01-09.wav,surprise
RAVDESS/Actor_09/03-01-04-02-02-02-09.wav,sad
RAVDESS/Actor_09/03-01-07-02-02-01-09.wav,disgust
RAVDESS/Actor_09/03-01-07-01-01-01-09.wav,disgust
RAVDESS/Actor_09/03-01-04-01-01-02-09.wav,sad
RAVDESS/Actor_09/03-01-06-02-01-02-09.wav,fear
RAVDESS/Actor_09/03-01-05-02-01-01-09.wav,angry
RAVDESS/Actor_09/03-01-05-01-02-01-09.wav,angry
RAVDESS/Actor_09/03-01-06-01-02-02-09.wav,fear
RAVDESS/Actor_09/03-01-01-01-02-02-09.wav,neutral
RAVDESS/Actor_09/03-01-02-01-02-01-09.wav,calm
RAVDESS/Actor_09/03-01-02-02-01-01-09.wav,calm
RAVDESS/Actor_09/03-01-03-01-01-02-09.wav,happy
RAVDESS/Actor_09/03-01-03-02-02-02-09.wav,happy
RAVDESS/Actor_07/03-01-03-02-02-02-07.wav,happy
RAVDESS/Actor_07/03-01-03-01-01-02-07.wav,happy
RAVDESS/Actor_07/03-01-02-02-01-01-07.wav,calm
RAVDESS/Actor_07/03-01-02-01-02-01-07.wav,calm
RAVDESS/Actor_07/03-01-01-01-02-02-07.wav,neutral
RAVDESS/Actor_07/03-01-08-02-02-01-07.wav,surprise
RAVDESS/Actor_07/03-01-08-01-01-01-07.wav,surprise
RAVDESS/Actor_07/03-01-06-01-02-02-07.wav,fear
RAVDESS/Actor_07/03-01-05-01-02-01-07.wav,angry
RAVDESS/Actor_07/03-01-05-02-01-01-07.wav,angry
RAVDESS/Actor_07/03-01-06-02-01-02-07.wav,fear
RAVDESS/Actor_07/03-01-04-01-01-02-07.wav,sad
RAVDESS/Actor_07/03-01-07-01-01-01-07.wav,disgust
RAVDESS/Actor_07/03-01-07-02-02-01-07.wav,disgust
RAVDESS/Actor_07/03-01-04-02-02-02-07.wav,sad
RAVDESS/Actor_07/03-01-08-02-01-02-07.wav,surprise
RAVDESS/Actor_07/03-01-08-01-02-02-07.wav,surprise
RAVDESS/Actor_07/03-01-05-01-01-02-07.wav,angry
RAVDESS/Actor_07/03-01-06-01-01-01-07.wav,fear
RAVDESS/Actor_07/03-01-06-02-02-01-07.wav,fear
RAVDESS/Actor_07/03-01-05-02-02-02-07.wav,angry
RAVDESS/Actor_07/03-01-07-01-02-02-07.wav,disgust
RAVDESS/Actor_07/03-01-04-01-02-01-07.wav,sad
RAVDESS/Actor_07/03-01-04-02-01-01-07.wav,sad
RAVDESS/Actor_07/03-01-07-02-01-02-07.wav,disgust
RAVDESS/Actor_07/03-01-03-02-01-01-07.wav,happy
RAVDESS/Actor_07/03-01-03-01-02-01-07.wav,happy
RAVDESS/Actor_07/03-01-02-02-02-02-07.wav,calm
RAVDESS/Actor_07/03-01-01-01-01-01-07.wav,neutral
RAVDESS/Actor_07/03-01-02-01-01-02-07.wav,calm
RAVDESS/Actor_07/03-01-08-01-01-02-07.wav,surprise
RAVDESS/Actor_07/03-01-08-02-02-02-07.wav,surprise
RAVDESS/Actor_07/03-01-04-02-02-01-07.wav,sad
RAVDESS/Actor_07/03-01-07-02-02-02-07.wav,disgust
RAVDESS/Actor_07/03-01-07-01-01-02-07.wav,disgust
RAVDESS/Actor_07/03-01-04-01-01-01-07.wav,sad
RAVDESS/Actor_07/03-01-06-02-01-01-07.wav,fear
RAVDESS/Actor_07/03-01-05-02-01-02-07.wav,angry
RAVDESS/Actor_07/03-01-05-01-02-02-07.wav,angry
RAVDESS/Actor_07/03-01-06-01-02-01-07.wav,fear
RAVDESS/Actor_07/03-01-01-01-02-01-07.wav,neutral
RAVDESS/Actor_07/03-01-02-01-02-02-07.wav,calm
RAVDESS/Actor_07/03-01-02-02-01-02-07.wav,calm
RAVDESS/Actor_07/03-01-03-01-01-01-07.wav,happy
RAVDESS/Actor_07/03-01-03-02-02-01-07.wav,happy
RAVDESS/Actor_07/03-01-02-01-01-01-07.wav,calm
RAVDESS/Actor_07/03-01-01-01-01-02-07.wav,neutral
RAVDESS/Actor_07/03-01-02-02-02-01-07.wav,calm
RAVDESS/Actor_07/03-01-03-01-02-02-07.wav,happy
RAVDESS/Actor_07/03-01-03-02-01-02-07.wav,happy
RAVDESS/Actor_07/03-01-08-01-02-01-07.wav,surprise
RAVDESS/Actor_07/03-01-08-02-01-01-07.wav,surprise
RAVDESS/Actor_07/03-01-07-02-01-01-07.wav,disgust
RAVDESS/Actor_07/03-01-04-02-01-02-07.wav,sad
RAVDESS/Actor_07/03-01-04-01-02-02-07.wav,sad
RAVDESS/Actor_07/03-01-07-01-02-01-07.wav,disgust
RAVDESS/Actor_07/03-01-05-02-02-01-07.wav,angry
